ID, Date, Sedentary_Minutes, Lightly_Active_Minutes, Fairly_Active_Minutes, Very_Active_Minutes, Sedentary_Active_Distance, Light_Active_Distance, Moderately_Active_Distance, Very_Active_Distance
4445114986,2016-04-30,797,290,0,0,0,4.18,0,0
4445114986,2016-05-01,741,240,0,0,0,3.51,0,0
4445114986,2016-05-02,667,200,4,27,0,2.35,0.19,2.21
4445114986,2016-05-03,725,233,2,30,0,2.58,0.11,2.48
4445114986,2016-05-04,897,180,0,0,0,1.96,0,0
4445114986,2016-05-05,734,185,6,2,0,2.18,0.24,0.12
4445114986,2016-05-06,809,229,0,0,0,3.03,0,0
4445114986,2016-05-07,866,108,4,26,0,1.25,0.19,2.13
4445114986,2016-05-08,733,308,8,0,0,4.65,0.25,0
4445114986,2016-05-09,641,266,0,0,0,3.54,0,0
4445114986,2016-05-10,783,231,0,0,0,2.63,0,0
4445114986,2016-05-11,622,232,22,34,0,2.86,1,2.25
4445114986,2016-05-12,380,58,0,0,0,0.52,0,0
4558609924,2016-04-12,1122,318,0,0,0,3.39,0,0
4558609924,2016-04-13,1287,127,7,19,0,1.61,0.44,1.24
4558609924,2016-04-14,1161,279,0,0,0,4.49,0,0
4558609924,2016-04-15,1131,262,30,17,0,3.73,0.84,0.59
4558609924,2016-04-16,1112,308,12,8,0,3.5,0.75,0.55
4558609924,2016-04-17,1110,304,19,7,0,4.71,1.14,0.55
4558609924,2016-04-18,1080,331,15,14,0,4,0.93,0.98
4558609924,2016-04-19,1182,248,9,1,0,3.16,0.36,0.05
4558609924,2016-04-20,1218,222,0,0,0,3.17,0,0
4558609924,2016-04-21,844,432,21,6,0,7.7,0.97,0.42
4558609924,2016-04-22,1122,273,25,20,0,3.47,1.5,1.37
4558609924,2016-04-23,1122,308,5,5,0,4.01,0.2,0.34
4558609924,2016-04-24,1045,395,0,0,0,5.65,0,0
4558609924,2016-04-25,993,340,10,18,0,4.51,0.25,0.59
4558609924,2016-04-26,1062,283,41,12,0,3.59,2.03,0.43
4558609924,2016-04-27,1087,312,14,27,0,3.46,0.89,1.96
4558609924,2016-04-28,985,367,11,1,0,5.95,0.27,0.02
4558609924,2016-04-29,1096,197,29,15,0,2.31,1.85,1.02
4558609924,2016-04-30,1111,293,29,7,0,4.46,1.89,0.47
4558609924,2016-05-01,1121,190,0,0,0,2.27,0,0
4558609924,2016-05-02,1057,383,0,0,0,5.22,0,0
4558609924,2016-05-03,1172,237,10,21,0,2.6,0.28,0.6
4558609924,2016-05-04,1188,252,0,0,0,3.46,0,0
4558609924,2016-05-05,1048,370,8,14,0,5.51,0.5,1.01
4558609924,2016-05-06,1238,202,0,0,0,2.48,0,0
4558609924,2016-05-07,1116,233,16,23,0,2.83,1,1.61
4558609924,2016-05-08,1019,238,35,66,0,2.02,0.5,1.8
4558609924,2016-05-09,1065,339,30,6,0,5.52,1.62,0.43
4558609924,2016-05-10,1191,220,18,11,0,2.39,1.12,0.74
4558609924,2016-05-11,1081,324,31,4,0,3.94,1.82,0.26
4558609924,2016-05-12,736,247,0,0,0,4.17,0,0
4702921684,2016-04-12,718,263,0,0,0,5.85,0,0
4702921684,2016-04-13,777,258,0,0,0,5.58,0,0
4702921684,2016-04-14,772,271,0,0,0,6.37,0,0
4702921684,2016-04-15,944,256,8,1,0,4.79,0.42,0.07
4702921684,2016-04-16,556,335,24,3,0,7.54,1.25,0.24
4702921684,2016-04-17,437,302,66,12,0,5.88,3.46,0.96
4702921684,2016-04-18,890,191,30,22,0,4.07,1.49,1.82
4702921684,2016-04-19,757,179,8,10,0,4.19,0.37,0.88
4702921684,2016-04-20,717,260,29,2,0,5.73,1.23,0.16
4702921684,2016-04-21,901,144,41,4,0,2.94,2.05,0.31
4702921684,2016-04-22,1341,72,0,0,0,1.35,0,0
4702921684,2016-04-23,469,408,66,9,0,8.27,3.24,0.76
4702921684,2016-04-24,542,281,95,15,0,5.88,5.12,1.2
4702921684,2016-04-25,730,270,15,6,0,6.11,0.82,0.49
4702921684,2016-04-26,765,216,8,1,0,4.54,0.35,0.07
4702921684,2016-04-27,733,238,16,1,0,4.78,0.8,0.09
4702921684,2016-04-28,738,232,9,14,0,5.77,0.42,1.13
4702921684,2016-04-29,692,267,19,12,0,6.07,0.92,1.06
4702921684,2016-04-30,728,263,36,4,0,5.88,2.03,0.32
4702921684,2016-05-02,1131,195,40,5,0,3.76,1.74,0.38
4702921684,2016-05-03,729,313,0,0,0,7.67,0,0
4702921684,2016-05-04,757,251,15,4,0,5.54,0.73,0.34
4702921684,2016-05-05,745,241,5,8,0,6.09,0.22,0.67
4702921684,2016-05-06,682,207,16,1,0,4.87,0.66,0.08
4702921684,2016-05-07,577,439,46,5,0,8.97,2.31,0.37
4702921684,2016-05-08,1019,192,125,9,0,3.54,6.21,0.68
4702921684,2016-05-09,746,253,12,0,0,6.1,0.57,0
4702921684,2016-05-10,701,262,37,1,0,6.65,1.88,0.08
4702921684,2016-05-11,784,235,41,10,0,4.98,2.16,0.78
4702921684,2016-05-12,241,68,0,0,0,2.23,0,0
5553957443,2016-04-12,767,277,13,19,0,5.41,0.79,1.37
5553957443,2016-04-13,647,226,0,0,0,3.16,0,0
5553957443,2016-04-14,693,256,41,61,0,4.67,2.45,4
5553957443,2016-04-15,689,239,38,58,0,4.71,1.98,4.16
5553957443,2016-04-16,521,288,0,0,0,3.77,0,0
5553957443,2016-04-17,943,46,0,0,0,0.43,0,0
5553957443,2016-04-18,622,206,0,0,0,2.43,0,0
5553957443,2016-04-19,756,249,28,69,0,4.18,1.66,4.28
5553957443,2016-04-20,598,148,0,0,0,1.77,0,0
5553957443,2016-04-21,801,177,42,47,0,2.96,2.16,2.95
5553957443,2016-04-22,781,270,16,25,0,5.6,0.63,1.38
5553957443,2016-04-23,443,272,0,0,0,2.68,0,0
5553957443,2016-04-24,582,104,0,0,0,1.18,0,0
5553957443,2016-04-25,732,201,11,51,0,3.69,0.57,2.93
5553957443,2016-04-26,750,238,18,40,0,4.46,0.93,2.37
5553957443,2016-04-27,745,206,16,16,0,4.74,1,1.14
5553957443,2016-04-28,727,165,13,49,0,3.17,0.75,3.71
5553957443,2016-04-29,709,270,15,46,0,4.91,0.64,2.79
5553957443,2016-04-30,506,84,0,0,0,0.78,0,0
5553957443,2016-05-01,436,237,0,0,0,3.37,0,0
5553957443,2016-05-02,724,227,9,23,0,4.9,0.41,1.06
5553957443,2016-05-03,812,247,29,26,0,5.68,1.2,1.5
5553957443,2016-05-04,651,224,0,0,0,2.77,0,0
5553957443,2016-05-05,692,241,29,44,0,4.43,1.66,3.43
5553957443,2016-05-06,761,229,9,21,0,4.23,0.54,1.52
5553957443,2016-05-07,902,96,0,0,0,1.22,0,0
5553957443,2016-05-08,505,210,8,3,0,3.3,0.47,0.22
5553957443,2016-05-09,667,251,22,59,0,4.56,0.89,2.13
5553957443,2016-05-10,707,265,40,61,0,5.2,1.61,3.87
5553957443,2016-05-11,628,195,0,0,0,3.22,0,0
5553957443,2016-05-12,222,48,6,8,0,1.06,0.4,0.58
5577150313,2016-04-12,728,140,16,86,0,2.1,0.38,3.6
5577150313,2016-04-13,776,144,11,15,0,3.25,0.22,0.32
5577150313,2016-04-14,662,176,30,118,0,2.78,0.31,3.33
5577150313,2016-04-15,695,199,54,115,0,3.56,1.6,3.92
5577150313,2016-04-16,472,158,56,184,0,2.73,1.28,6.64
5577150313,2016-04-17,525,159,37,200,0,2.32,0.83,5.98
5577150313,2016-04-18,623,130,32,114,0,1.82,0.72,4.86
5577150313,2016-04-19,733,111,23,108,0,1.76,0.64,7.02
5577150313,2016-04-20,773,113,16,87,0,1.76,0.34,4.12
5577150313,2016-04-21,670,175,74,110,0,2.78,1.66,3.65
5577150313,2016-04-22,823,200,30,62,0,3.3,0.79,2.42
5577150313,2016-04-23,627,223,24,24,0,4.14,0.36,1.21
5577150313,2016-04-24,425,141,65,210,0,1.98,2.15,7.65
5577150313,2016-04-25,743,214,38,61,0,2.76,0.67,1.35
5577150313,2016-04-26,759,181,32,38,0,2.47,0.65,0.85
5577150313,2016-04-27,773,190,16,63,0,2.93,0.4,1.81
5577150313,2016-04-28,692,141,51,99,0,3.01,1.17,3.25
5577150313,2016-04-29,739,165,36,97,0,2.47,0.61,2.84
5577150313,2016-04-30,621,163,45,207,0,2.61,0.79,5.83
5577150313,2016-05-01,499,178,72,194,0,3.24,1.44,5.31
5577150313,2016-05-02,732,235,20,37,0,4.07,0.35,1.12
5577150313,2016-05-03,580,212,8,97,0,3.57,0.15,4.52
5577150313,2016-05-04,631,141,9,25,0,2.08,0.25,1.56
5577150313,2016-05-05,1153,143,21,45,0,2.67,0.47,2.5
5577150313,2016-05-06,1304,79,16,41,0,1.45,0.32,1.93
5577150313,2016-05-09,1099,70,11,34,0,0.99,0.14,1.43
5577150313,2016-05-10,639,194,37,104,0,3.35,0.75,2.56
5577150313,2016-05-11,257,63,15,45,0,0.89,0.3,1.83
6117666160,2016-04-15,921,513,6,0,0,10.3,0.28,0
6117666160,2016-04-16,502,518,15,7,0,9.48,0.85,0.58
6117666160,2016-04-17,702,312,0,0,0,5.4,0,0
6117666160,2016-04-18,759,241,0,0,0,3.89,0,0
6117666160,2016-04-19,425,480,0,0,0,8.41,0,0
6117666160,2016-04-20,587,349,10,26,0,5.52,0.48,2.03
6117666160,2016-04-21,579,294,19,11,0,5.62,0.4,0.98
6117666160,2016-04-22,413,402,0,0,0,6.2,0,0
6117666160,2016-04-23,468,512,0,0,0,8.68,0,0
6117666160,2016-04-24,711,362,0,0,0,5.76,0,0
6117666160,2016-04-26,1077,352,7,0,0,6.87,0.34,0
6117666160,2016-04-27,417,458,0,0,0,7.11,0,0
6117666160,2016-04-28,758,141,0,0,0,2.6,0,0
6117666160,2016-04-29,479,461,0,0,0,7.24,0,0
6117666160,2016-04-30,1040,343,0,0,0,5.28,0,0
6117666160,2016-05-01,525,397,0,0,0,6.73,0,0
6117666160,2016-05-02,1204,236,0,0,0,3.73,0,0
6117666160,2016-05-04,1279,156,0,0,0,2.26,0,0
6117666160,2016-05-05,479,487,0,0,0,7.4,0,0
6117666160,2016-05-06,673,133,0,0,0,2.68,0,0
6117666160,2016-05-07,456,412,0,0,0,5.54,0,0
6117666160,2016-05-08,517,318,0,0,0,5.53,0,0
6117666160,2016-05-09,125,197,0,0,0,3.38,0,0
6290855005,2016-04-12,1241,199,0,0,0,3.45,0,0
6290855005,2016-04-13,1090,350,0,0,0.01,5.39,0,0
6290855005,2016-04-14,1077,363,0,0,0.03,5.77,0,0
6290855005,2016-04-15,1112,328,0,0,0.01,7.17,0,0
6290855005,2016-04-16,1182,258,0,0,0.01,6.27,0,0
6290855005,2016-04-17,1172,225,12,31,0,4,0.79,1.14
6290855005,2016-04-18,1169,271,0,0,0.02,5.19,0,0
6290855005,2016-04-19,1119,321,0,0,0.01,5.39,0,0
6290855005,2016-04-20,1182,258,0,0,0.01,4.8,0,0
6290855005,2016-04-22,1138,302,0,0,0,4.72,0,0
6290855005,2016-04-24,1182,258,0,0,0,4.46,0,0
6290855005,2016-04-25,1180,249,3,8,0.01,5.03,0.18,0.68
6290855005,2016-04-27,1153,287,0,0,0.03,4.18,0,0
6290855005,2016-04-28,1185,255,0,0,0,4.33,0,0
6290855005,2016-04-30,1116,324,0,0,0.01,5.09,0,0
6290855005,2016-05-01,1055,282,95,8,0.02,4,2.75,0.66
6290855005,2016-05-02,1172,268,0,0,0.02,5.11,0,0
6290855005,2016-05-03,1200,240,0,0,0,4.57,0,0
6290855005,2016-05-04,1168,272,0,0,0.01,4.4,0,0
6290855005,2016-05-05,1201,239,0,0,0,4.79,0,0
6290855005,2016-05-06,1135,305,0,0,0.03,4.59,0,0
6290855005,2016-05-07,1213,227,0,0,0,4.16,0,0
6290855005,2016-05-08,1189,251,0,0,0,5.82,0,0
6290855005,2016-05-09,800,264,0,0,0.02,4.73,0,0
6775888955,2016-04-13,1053,85,18,17,0,1.22,0.58,1.11
6775888955,2016-04-14,863,105,24,14,0,1.97,0.86,0.87
6775888955,2016-04-15,976,58,0,0,0,0.92,0,0
6775888955,2016-04-16,1377,9,18,36,0,0.06,0.81,2.52
6775888955,2016-04-17,1392,19,24,5,0,0.31,1.13,0.35
6775888955,2016-04-18,1233,146,31,30,0,3.17,0.77,2
6775888955,2016-04-20,1079,178,113,70,0,2.22,1.74,3.77
6775888955,2016-04-22,1420,20,0,0,0,0.46,0,0
6775888955,2016-04-24,1400,11,18,11,0,0.15,0.62,0.77
6775888955,2016-04-25,1302,92,13,33,0,1.9,0.46,2.27
6775888955,2016-04-26,1321,47,30,42,0,0.73,0.87,3.48
6775888955,2016-04-28,1410,15,13,2,0,0.24,0.2,0.06
6775888955,2016-04-30,1344,84,9,3,0,1.48,0.16,0.16
6775888955,2016-05-01,1347,50,34,9,0,0.68,0.62,0.48
6775888955,2016-05-03,1439,1,0,0,0,0.01,0,0
6775888955,2016-05-06,1318,75,35,12,0,1.93,0.93,0.47
6775888955,2016-05-07,551,49,5,2,0,1.05,0.24,0.13
6962181067,2016-04-12,796,189,14,50,0,2.51,0.83,3.4
6962181067,2016-04-13,548,142,24,8,0,1.96,1.21,0.57
6962181067,2016-04-14,862,86,0,0,0,1.03,0,0
6962181067,2016-04-15,837,217,0,0,0,3.68,0,0
6962181067,2016-04-16,741,280,3,50,0,4.88,0.19,3.66
6962181067,2016-04-17,634,295,13,5,0,5.69,0.68,0.33
6962181067,2016-04-18,689,238,42,13,0,4.32,2.39,0.83
6962181067,2016-04-19,659,195,41,35,0,2.87,2.13,2.1
6962181067,2016-04-20,639,297,4,48,0,5.09,0.19,4.28
6962181067,2016-04-21,708,214,27,53,0.11,3.51,2.1,3.99
6962181067,2016-04-22,659,240,33,30,0,3.77,1.55,1.77
6962181067,2016-04-23,484,347,41,58,0,7.04,2,4.2
6962181067,2016-04-24,720,199,0,0,0,3.32,0,0
6962181067,2016-04-25,637,282,31,35,0.1,4.46,1.68,3.02
6962181067,2016-04-26,680,254,7,36,0,3.9,0.42,2.58
6962181067,2016-04-27,697,279,38,7,0,4.25,2.02,0.55
6962181067,2016-04-28,621,288,8,38,0,5.59,0.24,2.51
6962181067,2016-04-29,645,369,15,12,0,5.81,0.48,0.82
6962181067,2016-04-30,731,237,16,32,0,3.67,0.76,2.24
6962181067,2016-05-01,722,215,0,0,0,3.61,0,0
6962181067,2016-05-02,655,313,39,18,0,5.34,2,1.2
6962181067,2016-05-03,654,267,36,21,0,4.33,2.04,1.74
6962181067,2016-05-04,683,284,36,15,0,4.55,1.68,0.47
6962181067,2016-05-05,591,305,22,14,0,4.81,1.16,0.99
6962181067,2016-05-06,717,299,0,0,0,3.91,0,0
6962181067,2016-05-07,745,328,0,0,0,4.5,0,0
6962181067,2016-05-08,709,151,14,0,0,2.25,0.52,0
6962181067,2016-05-09,607,231,21,43,0,3.65,1.18,3.9
6962181067,2016-05-10,626,275,34,62,0,4.99,1.75,3.47
6962181067,2016-05-11,709,199,7,24,0,2.65,0.31,1.49
6962181067,2016-05-12,127,105,8,0,0,2.11,0.25,0
7007744171,2016-04-12,1024,355,8,53,0,5.41,0.38,4.5
7007744171,2016-04-13,1101,261,22,56,0,4.48,0.56,4.61
7007744171,2016-04-14,1096,304,6,34,0,4.96,0.34,2.95
7007744171,2016-04-15,1238,202,0,0,0,3.53,0,0
7007744171,2016-04-16,1155,203,0,0,0,3.1,0,0
7007744171,2016-04-17,1135,305,0,0,0,5.39,0,0
7007744171,2016-04-18,1077,284,31,48,0.02,5.05,2.12,3.79
7007744171,2016-04-19,1066,304,17,53,0,5.31,0.76,4.41
7007744171,2016-04-20,1000,347,33,60,0,5.86,0.67,4.79
7007744171,2016-04-21,1049,327,34,30,0,5.17,1.87,2.15
7007744171,2016-04-22,1065,261,50,64,0,4.37,1.76,4.1
7007744171,2016-04-23,1190,223,25,2,0,4.15,1.13,0.13
7007744171,2016-04-24,1021,419,0,0,0,7.42,0,0
7007744171,2016-04-25,986,379,24,51,0,7.67,1.37,4.31
7007744171,2016-04-26,978,424,22,16,0,8.23,0.94,0.93
7007744171,2016-04-27,1041,337,12,50,0,5.29,0.66,4.27
7007744171,2016-04-28,1007,401,16,16,0,8.26,0.77,1.09
7007744171,2016-04-29,961,382,42,55,0,7.95,2.05,4.31
7007744171,2016-04-30,1240,200,0,0,0,2.52,0,0
7007744171,2016-05-01,1142,237,0,0,0,3.75,0,0
7007744171,2016-05-02,1112,250,14,64,0,3.83,0.7,4.64
7007744171,2016-05-03,1021,330,31,58,0,5.36,1.02,4.48
7007744171,2016-05-05,1047,317,23,53,0,5.48,1.29,4.33
7007744171,2016-05-06,1136,247,13,44,0,3.86,0.81,3
7086361926,2016-04-12,745,153,6,59,0,2.97,0.15,5.27
7086361926,2016-04-13,744,155,26,31,0,2.84,0.21,0.56
7086361926,2016-04-14,787,189,32,35,0,3.66,0.33,2.03
7086361926,2016-04-15,864,139,21,30,0,2.53,1.11,2.04
7086361926,2016-04-16,1437,3,0,0,0,0.01,0,0
7086361926,2016-04-18,1136,114,51,61,0,2.31,1.22,3.17
7086361926,2016-04-19,671,124,69,67,0,2.51,1.23,3.53
7086361926,2016-04-20,797,145,13,87,0,2.54,0.45,7.64
7086361926,2016-04-21,758,206,6,19,0,4.51,0.3,1.36
7086361926,2016-04-22,762,153,59,58,0,2.67,0.97,2.87
7086361926,2016-04-23,1350,90,0,0,0,1.8,0,0
7086361926,2016-04-24,566,125,0,0,0,2.15,0,0
7086361926,2016-04-25,706,129,39,69,0,2.37,0.7,3.75
7086361926,2016-04-26,726,132,33,70,0,2.12,0.77,4.16
7086361926,2016-04-27,829,145,6,55,0,2.53,0.18,5.63
7086361926,2016-04-28,810,161,48,54,0,3.36,1.64,2.79
7086361926,2016-04-29,1198,182,36,24,0,4,0.45,0.49
7086361926,2016-04-30,584,308,17,42,0,5.24,1.04,3.12
7086361926,2016-05-01,685,258,15,30,0,4.85,0.9,2.3
7086361926,2016-05-02,737,139,26,66,0,2.66,0.66,3.48
7086361926,2016-05-03,761,152,36,57,0,3.16,0.85,2.74
7086361926,2016-05-04,843,135,12,45,0,2.9,0.12,5.28
7086361926,2016-05-05,1253,149,14,24,0,2.95,0.83,1.78
7086361926,2016-05-06,834,154,35,84,0,3.12,1.43,3.82
7086361926,2016-05-07,621,209,42,20,0,4.68,2.33,1.46
7086361926,2016-05-08,695,147,27,32,0,3.25,1.53,2.31
7086361926,2016-05-09,743,171,50,67,0,3.12,1.71,4.26
7086361926,2016-05-10,1182,106,23,72,0,2.45,1.2,7.11
7086361926,2016-05-11,757,128,40,57,0,2.23,1.39,2.89
7086361926,2016-05-12,343,58,4,5,0,1.89,0.27,0.38
8053475328,2016-04-12,1193,123,8,116,0,2.1,0.39,11.64
8053475328,2016-04-13,1177,156,12,95,0,2.45,0.47,10.43
8053475328,2016-04-14,1123,193,5,119,0,3.36,0.21,12.34
8053475328,2016-04-15,1142,158,8,132,0,2.59,0.39,13.26
8053475328,2016-04-16,1255,83,6,96,0,1.49,0.27,9.36
8053475328,2016-04-17,1113,195,21,111,0,3.64,0.8,9.24
8053475328,2016-04-18,1137,195,6,102,0,3.35,0.23,9.08
8053475328,2016-04-19,1152,191,7,90,0,2.95,0.31,9.22
8053475328,2016-04-20,695,158,5,89,0,2.38,0.23,9.58
8053475328,2016-04-21,1164,170,6,100,0,2.58,0.25,9.67
8053475328,2016-04-22,1260,117,3,60,0,1.88,0.15,6.26
8053475328,2016-04-23,741,223,14,125,0,4.02,0.63,12.54
8053475328,2016-04-24,1096,182,33,129,0,3.26,1.55,13.13
8053475328,2016-04-25,1104,209,9,118,0,3.86,0.46,11.37
8053475328,2016-04-26,1182,185,5,68,0,3.1,0.2,6.31
8053475328,2016-04-27,1187,183,10,60,0,2.93,0.43,6.46
8053475328,2016-04-28,1188,153,9,90,0,2.35,0.39,9.67
8053475328,2016-04-29,1215,159,8,58,0,3.17,0.31,6.17
8053475328,2016-04-30,1281,131,1,27,0,2.54,0.06,2.99
8053475328,2016-05-01,1389,51,0,0,0,0.85,0,0
8053475328,2016-05-02,1345,95,0,0,0,1.43,0,0
8053475328,2016-05-03,1166,165,22,87,0,2.59,0.93,8.39
8053475328,2016-05-04,1220,123,8,89,0,1.91,0.4,8.82
8053475328,2016-05-05,1208,130,9,93,0,2.21,0.45,8.85
8053475328,2016-05-06,1245,90,15,90,0,1.21,0.69,9.1
8053475328,2016-05-07,1076,148,20,121,0,2.35,0.88,12.44
8053475328,2016-05-08,1073,228,14,125,0,3.66,0.59,13.4
8053475328,2016-05-09,1214,148,12,66,0,2.69,0.57,6.12
8053475328,2016-05-10,1219,115,10,96,0,1.85,0.42,9.09
8053475328,2016-05-11,1189,184,7,60,0,3.04,0.28,6.08
8053475328,2016-05-12,839,39,4,28,0,0.76,0.2,2.95
8253242879,2016-04-12,1244,154,2,40,0,1.59,0.14,5.43
8253242879,2016-04-13,1298,96,11,35,0,1.31,0.63,4.17
8253242879,2016-04-14,1362,33,16,29,0,0.54,0.99,1.93
8253242879,2016-04-15,1335,105,0,0,0,1.76,0,0
8253242879,2016-04-16,1268,115,51,6,0,2.45,3.27,0.43
8253242879,2016-04-17,1237,157,5,41,0,2.33,0.15,5.43
8253242879,2016-04-18,1278,130,16,16,0,1.8,0.63,1.04
8253242879,2016-04-19,1276,164,0,0,0,2.78,0,0
8253242879,2016-04-20,1201,216,18,5,0.01,3.11,0.82,0.33
8253242879,2016-04-21,1199,172,20,49,0,1.75,0.93,5.88
8253242879,2016-04-22,1320,120,0,0,0,1.87,0,0
8253242879,2016-04-23,1193,191,26,30,0,3.13,1.04,2.09
8253242879,2016-04-24,1313,82,4,41,0,1.34,0.19,5.6
8253242879,2016-04-25,1261,118,54,7,0,1.77,2.39,0.36
8253242879,2016-04-26,1299,108,14,19,0,1.37,0.49,1.18
8253242879,2016-04-27,1286,104,5,45,0,1.7,0.23,6.24
8253242879,2016-04-28,1393,20,16,11,0,0.34,0.78,0.67
8253242879,2016-04-29,1257,136,14,16,0,2.4,0.54,1.29
8378563200,2016-04-12,723,156,15,65,0,4.5,0.71,0.83
8378563200,2016-04-13,680,169,14,116,0,4.21,0.65,4.96
8378563200,2016-04-14,699,174,21,123,0,3.91,1.03,5.62
8378563200,2016-04-15,729,190,23,60,0,5.41,1.15,4.91
8378563200,2016-04-16,563,142,21,64,0,2.44,1.07,5.37
8378563200,2016-04-17,599,93,0,0,0,1.69,0,0
8378563200,2016-04-18,720,174,10,117,0,5.2,0.56,5.05
8378563200,2016-04-19,737,154,19,120,0,4.18,0.88,5.3
8378563200,2016-04-20,763,169,8,82,0,4.78,0.44,2.23
8378563200,2016-04-21,677,145,16,137,0,4.29,0.82,6.9
8378563200,2016-04-22,769,159,12,113,0,4.18,0.59,4.91
8378563200,2016-04-23,740,136,10,19,0,2.48,0.52,1.52
8378563200,2016-04-24,734,135,0,0,0,2.94,0,0
8378563200,2016-04-25,692,141,16,117,0,3.92,0.87,5.05
8378563200,2016-04-26,593,161,18,90,0,4.42,0.92,7.51
8378563200,2016-04-27,676,192,4,4,0,5.33,0.18,0.33
8378563200,2016-04-28,711,139,10,11,0,2.91,0.49,0.9
8378563200,2016-04-29,767,172,7,3,0,4.27,0.36,0.25
8378563200,2016-04-30,780,121,0,0,0,2.34,0,0
8378563200,2016-05-01,669,127,10,71,0,2.47,0.56,6.03
8378563200,2016-05-02,802,142,4,63,0,4.01,0.17,0.63
8378563200,2016-05-03,822,195,20,71,0,4.5,1.06,1.34
8378563200,2016-05-04,680,167,10,19,0,4.2,0.49,1.56
8378563200,2016-05-05,764,214,3,66,0,5.74,0.16,0.89
8378563200,2016-05-06,831,166,5,74,0,3.78,0.25,1.55
8378563200,2016-05-07,851,158,0,0,0,3.54,0,0
8378563200,2016-05-08,621,139,0,0,0,2.33,0,0
8378563200,2016-05-09,772,171,13,71,0,4.72,0.66,1.27
8378563200,2016-05-10,840,152,13,63,0,3.92,0.64,0.66
8378563200,2016-05-11,763,184,10,72,0,5.27,0.59,1.39
8378563200,2016-05-12,433,102,6,8,0,2.69,0.27,0.65
8583815059,2016-04-12,1237,196,7,0,0,3.58,0.33,0
8583815059,2016-04-13,1252,163,23,2,0,3.23,0.97,0.15
8583815059,2016-04-14,1306,134,0,0,0,2.43,0,0
8583815059,2016-04-15,1375,65,0,0,0,0.9,0,0
8583815059,2016-04-18,1309,105,22,4,0,1.35,1.06,0.31
8583815059,2016-04-19,1257,166,10,7,0,3.44,0.48,0.53
8583815059,2016-04-20,1246,167,27,0,0,3.07,1.04,0
8583815059,2016-04-21,1229,158,18,35,0,3.01,1.02,2.63
8583815059,2016-04-22,1170,212,54,4,0,4.08,2.41,0.29
8583815059,2016-04-23,1151,238,44,7,0,4.75,2.03,0.53
8583815059,2016-04-24,1188,206,44,2,0,4.27,2.05,0.15
8583815059,2016-04-25,1294,122,6,18,0,1.81,0.24,1.47
8583815059,2016-04-26,1134,214,91,1,0,3.89,4.22,0.07
8583815059,2016-04-27,1229,129,5,77,0,2.87,0.27,6.6
8583815059,2016-04-28,1209,203,28,0,0,3.61,1.2,0
8583815059,2016-04-29,1069,258,67,46,0,4.92,3,3.9
8583815059,2016-04-30,1093,317,28,2,0,6.43,1.28,0.15
8583815059,2016-05-01,1311,117,2,10,0,2.04,0.12,0.78
8583815059,2016-05-05,1370,70,0,0,0,1.18,0,0
8583815059,2016-05-06,1250,166,22,2,0,3.23,1.19,0.14
8583815059,2016-05-07,1190,250,0,0,0,4.77,0,0
8583815059,2016-05-08,1183,182,72,3,0,3.66,3.31,0.22
8583815059,2016-05-09,1260,110,4,66,0,1.73,0.17,5.76
8583815059,2016-05-10,1226,162,43,9,0,3.72,2.01,0.69
8583815059,2016-05-11,1106,177,71,5,0,3.17,3.24,0.37
8792009665,2016-04-12,831,116,0,0,0,1.64,0,0
8792009665,2016-04-13,806,82,0,0,0,0.84,0,0
8792009665,2016-04-14,853,84,0,0,0,0.78,0,0
8792009665,2016-04-15,937,126,0,0,0,1.59,0,0
8792009665,2016-04-16,1428,12,0,0,0,0.16,0,0
8792009665,2016-04-20,744,139,10,0,0,1.74,0.28,0
8792009665,2016-04-21,1431,9,0,0,0,0.09,0,0
8792009665,2016-04-22,817,195,20,1,0,2.27,0.28,0.05
8792009665,2016-04-23,795,232,45,8,0,2.75,0.44,0.16
8792009665,2016-04-24,1410,19,8,3,0,0.16,0.05,0.04
8792009665,2016-04-26,1360,80,0,0,0,0.85,0,0
8792009665,2016-04-27,900,112,0,0,0,1.13,0,0
8792009665,2016-04-28,714,310,0,0,0,3.94,0,0
8792009665,2016-04-29,634,380,14,6,0,4.93,0.28,0.14
8792009665,2016-04-30,749,301,20,10,0,3.91,0.36,0.33
8792009665,2016-05-01,834,79,0,0,0,1.04,0,0
8792009665,2016-05-02,916,101,0,0,0,1.17,0,0
8792009665,2016-05-03,739,156,0,0,0,1.55,0,0
8792009665,2016-05-04,848,129,0,0,0,1.46,0,0
8877689391,2016-04-12,1036,312,7,85,0,7.82,0.34,12.22
8877689391,2016-04-13,1098,216,18,108,0,5.64,0.38,3.55
8877689391,2016-04-14,1061,298,13,68,0.02,7.75,0.59,10.55
8877689391,2016-04-15,1052,281,1,106,0.01,7.01,0.05,0.05
8877689391,2016-04-16,888,429,29,94,0,10.71,1.21,13.24
8877689391,2016-04-17,1060,307,15,58,0,8.79,0.07,0
8877689391,2016-04-18,1215,191,5,29,0,5.94,0.27,2.44
8877689391,2016-04-19,1131,214,13,82,0,5.03,0.18,12.15
8877689391,2016-04-20,1123,225,19,73,0,6.34,0.69,11.02
8877689391,2016-04-21,1119,226,13,82,0,4.89,0.42,12.29
8877689391,2016-04-22,1141,236,2,61,0.05,5.97,0.03,10.23
